link,Company expertise,Company performance,Employee characteristics,Global presence,Information sharing,Leading edge technology/innovation,Legacy,Openness,Positive attitude towards customers,Sharing personal information,Work environment,New product,Product benefits,Product features,Product pride,Recommended product usage,Specific product mention,Company interaction with customers,Customer needs,Customer service,Positive customer opinions,Brand,Events,Public relations,Promotion,Sponsorship,Charity/community,Environment,Competition,Partnerships
https://futurice.com/blog/carmakers-ecosystems-orchestrators-a-design-fiction-case-for-2030,True,False,False,True,True,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
https://futurice.com/blog/car-makers-and-their-ecosystem,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
https://futurice.com/blog/what-i-learned-during-my-brief-existence-as-a-robot,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
https://futurice.com/blog/what-next-for-cx,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False
https://futurice.com/blog/adding-social-features-to-an-mir-autonomous-mobile-robot,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False
https://futurice.com/blog/how-to-create-meaningful-digital-products,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,False,True,True,False,False,False,False,False
https://futurice.com/blog/5-things-to-consider-when-facilitating-remote-co-creation-workshops,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/futurice-appoints-david-mitchell-as-uk-md,False,True,True,True,False,True,False,False,False,False,False,True,True,True,False,True,False,True,True,True,True,True,False,True,True,False,False,False,False,True
https://futurice.com/blog/service-core-a-net-core-microservice-backend,True,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/bringing-home-to-work,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/why-your-company-needs-a-design-system-and-how-to-start-creating-one,True,False,False,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://futurice.com/blog/designing-businesses-with-social-impact,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False
https://futurice.com/blog/strategic-foresight,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
https://futurice.com/blog/futurice-germany-is-expanding-new-office-opens-in-stuttgart,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
https://futurice.com/blog/the-humble-coffee-shop-experience,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False
https://futurice.com/blog/bach-to-the-future-or-humanising-music-with-neural-nets,True,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/omnibility-talk-series-interview-with-benjamin-mosse-cpo-heycar,False,False,False,True,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False
https://futurice.com/blog/omnibility-talk-series-interview-with-kees-romkes-head-of-product-oply-gmbh,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
https://futurice.com/blog/agile-transformation-for-the-whole-organisation,True,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False
https://futurice.com/blog/what-you-need-to-know-when-designing-ubiquitous-computing-applications,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://futurice.com/blog/making-united-nations-sdgs-stick,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False
https://futurice.com/blog/construction-digital-transformation,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,True,False,True,False,True,False
https://futurice.com/blog/improving-documentation-of-open-source-software,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
https://futurice.com/blog/prototyping-with-pela-blocks,True,False,False,False,True,True,True,True,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
https://futurice.com/blog/youre-fyred,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://futurice.com/blog/improv-maps-and-why-time-travel-is-part-of-my-job-description,True,False,False,False,False,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False
https://futurice.com/blog/johannes-stock-named-as-global-head-of-design,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
https://futurice.com/blog/futurice-professional-volunteering-bonus-extended,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
https://futurice.com/blog/understanding-business-objectives,True,False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://futurice.com/blog/the-car-is-dead-long-live-the-mobility-ecosystem,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True
https://futurice.com/blog/ai-machine-learning-and-deep-learning-explained,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/whats-up-at-futurice-oslo,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,True,True,False,False,False,False,True
https://futurice.com/blog/why-you-probably-dont-want-to-own-a-car-in-10-years,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,True,False
https://futurice.com/blog/introducing-the-futurice-principles-for-ethical-ai,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False
https://futurice.com/blog/iot-kit-learning-by-teaching,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
https://futurice.com/blog/how-to-design-great-voice-services-for-kids,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False
https://futurice.com/blog/holistic-devops-economies-of-speed,True,False,False,False,False,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False
https://futurice.com/blog/achievement-unlocked-five-time-microsoft-mvp,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://futurice.com/blog/change-is-simple-give-a-little-to-get-a-lot-back,True,False,True,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
https://futurice.com/blog/value-to-market-an-alternative-approach-to-service-innovation-in-the-auto,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False
https://futurice.com/blog/futurice-alumnus-sarvas-named-professor-of-practice-at-aalto-university,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
https://futurice.com/blog/bringing-frontend-to-2018,True,False,False,False,True,True,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
https://futurice.com/blog/when-momo-the-robot-met-children,True,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
https://futurice.com/blog/futupolis-and-berlin-a-tale-of-two-cities,True,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False
https://futurice.com/blog/twitch-the-mtv-of-the-gaming-generation,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False
https://futurice.com/blog/mixed-reality-showdown-meta-2-vs-hololens,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
https://futurice.com/blog/norway-is-the-new-black,False,False,False,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True
https://futurice.com/blog/operation-snowflake-is-here-again,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False
https://futurice.com/blog/what-ive-learned-validating-with-joi,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/keskos-k-markkinointi-uses-lsc-to-raise-their-marketing-services-to-the,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
https://futurice.com/blog/the-futurice-culture-handbook,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
https://futurice.com/blog/futurice-social-impact-projects-2017-2018-and-call-for-sponsorship,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
https://futurice.com/blog/an-approach-to-software-production-part-2,True,False,False,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False
https://futurice.com/blog/an-approach-to-software-production-part-1,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False
https://futurice.com/blog/an-approach-to-software-production-part-3,True,False,False,False,True,True,False,False,False,False,True,True,True,False,False,True,False,False,True,True,True,True,False,True,True,False,False,False,False,False
https://futurice.com/blog/futurice-design-day-2018-rethink-refresh,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True
https://futurice.com/blog/pushing-the-limits-of-the-hololens-with-improved-hand-tracking,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/understand-your-company-culture,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False
https://futurice.com/blog/teemu-moisala-has-been-appointed-as-the-new-ceo-of-futurice-as-of-may-1st,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True
https://futurice.com/blog/introduction-to-serverless,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
https://futurice.com/blog/classifying-text-with-fasttext-in-pyspark,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/differences-between-machine-learning-and-software-engineering,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
https://futurice.com/blog/when-self-organizing-becomes-a-burden,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,False
https://futurice.com/blog/radical-innovation-must-come-from-the-outside-not-within,True,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
https://futurice.com/blog/my-two-weeks-as-culture-detective-futurice-through-social-psychology-lenses,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False
https://futurice.com/blog/learning-medicinal-habits-from-discussion-forum-data,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
https://futurice.com/blog/face-recognition-and-leonardo-dicaprio,True,False,False,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://futurice.com/blog/chilicorn-projects-nominated-for-awards,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False
https://futurice.com/blog/making-an-open-source-paas,True,False,False,False,True,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/cxc-2017-key-note-speech-are-we-getting-it-all-wrong,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,True,False
https://futurice.com/blog/digital-transformation-at-a-glance,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
https://futurice.com/blog/stepping-out-of-the-work-bubble-for-a-day-of-inspiration,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
https://futurice.com/blog/making-of-a-social-robot,True,False,False,False,True,True,False,False,False,False,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True
https://futurice.com/blog/designing-notification-sounds,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
https://futurice.com/blog/how-can-cios-embrace-the-fully-digital-world,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,False,False,False
https://futurice.com/blog/fantastic-problems-and-where-to-find-them,True,False,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/creating-value-for-humans-with-internet-of-things,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False
https://futurice.com/blog/hate-speech-detection,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
https://futurice.com/blog/designing-for-better-food-habits,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False
https://futurice.com/blog/design-thinking-is-dead-long-live-innovation,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/xamarin-forms-seriously,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
https://futurice.com/blog/operation-snowflake-part-2-completed,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/cycleconf-2017-attracted-some-very-different-cyclists-to-stockholm-this-spring,True,False,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,False
https://futurice.com/blog/teaching-service-design-and-lean,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/operation-snowflake-returns,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
https://futurice.com/blog/why-what-how-digital-agenda,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,False,False,False,False
https://futurice.com/blog/lsc-laughter-and-learning-in-lisbon,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
https://futurice.com/blog/how-to-do-brand-design-the-lean-way,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
https://futurice.com/blog/using-cycle-dot-js-to-view-real-time-satellite-test-data,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/why-i-wouldnt-hire-donald-knuth,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/augmented-and-virtual-reality-part-2,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False
https://futurice.com/blog/augmented-and-virtual-reality-part-1,True,False,False,False,True,True,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False
https://futurice.com/blog/7-design-principles-for-iot,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
https://futurice.com/blog/futurice-and-startups-a-new-approach,False,False,False,False,False,True,True,True,False,False,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,True,False,True,True
https://futurice.com/blog/small-is-beautiful-an-introduction-to-tribe-four,True,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False
https://futurice.com/blog/building-digital-ecosystems-in-a-large-enterprise,True,False,False,False,False,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True
https://futurice.com/blog/from-it-factories-to-digital-ecosystems-transforming-the-german-enterprise,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,True
https://futurice.com/blog/the-importance-of-vision-mastering-continuity-and-change,True,False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
https://futurice.com/blog/adobe-xd-the-new-hope,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False
https://futurice.com/blog/15-global-platform-players-tech-stacks,True,False,False,False,True,True,False,False,False,False,True,True,True,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False
https://futurice.com/blog/leading-culture-change-means-changing-yourself-before-others,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,True
https://futurice.com/blog/what-are-bright-futures-made-of,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
https://futurice.com/blog/the-next-step-for-reactive-android-programming,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/payroll-system-in-blockchain,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/innovation-paralysis-the-biggest-threat-to-big-business,True,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False
https://futurice.com/blog/futuwear-final-proto,True,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/shared-belief-values-and-behaviour-equals-culture,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,True,False
https://futurice.com/blog/easy-like-sunday-morning,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,False,False,False,False,False
https://futurice.com/blog/how-to-build-your-companys-digital-confidence,True,False,False,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
https://futurice.com/blog/the-pros-and-cons-of-crowdsourcing-as-a-road-to-innovation,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
https://futurice.com/blog/tools-for-data-driven-design-of-digital-services,True,False,False,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://futurice.com/blog/size-matters-autonomous-small-teams-get-more-things-done,True,False,False,False,False,True,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/data-magic-for-better-customer-experiences-and-business,True,False,False,False,True,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/how-to-write-a-thesis,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/futurice-retail-trends-infographic,True,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
https://futurice.com/blog/futuwear-architecture-and-sensors,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/cms-done-right-vol-3,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/futurice-retail-trends-preview-and-more,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,False,False,False,False,False
https://futurice.com/blog/push-notification-service,True,False,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://futurice.com/blog/authentication-databases-and-services,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/data-structures-for-fast-autocomplete,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/i-hate-the-word-idea,True,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False
https://futurice.com/blog/5-important-things-kids-learn-from-coding-other-than-coding,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
https://futurice.com/blog/operationsnowflake-to-go-where-no-office-has-gone-before,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
https://futurice.com/blog/are-you-critical-enough-to-be-creative,True,False,False,False,True,True,False,False,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/a-saner-windows-command-line-part-1,True,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/futurices-interview-process,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False
https://futurice.com/blog/visual-design-basics,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
https://futurice.com/blog/you-need-a-brand-more-than-it-needs-you,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
https://futurice.com/blog/year-2015-in-company-sponsored-open-source,True,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
https://futurice.com/blog/design-at-futurice,True,False,False,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
https://futurice.com/blog/chilicorn-code-club,True,False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
https://futurice.com/blog/sex-shopping-and-online-forms,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,True,True,False,False
https://futurice.com/blog/photoshop-productivity-hack-paste-and-match-style-alternative,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/api-services-mvc,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/10-steps-to-a-kickass-hackathon,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False
https://futurice.com/blog/virtualreality-and-nextgenexperiences,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,False,False,False
https://futurice.com/blog/vjing-with-web-midi-and-rxjs,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
https://futurice.com/blog/understanding-software,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
https://futurice.com/blog/elm-in-the-real-world,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/make-it-move-make-it-bounce,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
https://futurice.com/blog/trying-out-clojurescript,True,False,False,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/self-explanatory-code,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
https://futurice.com/blog/why-hackathon,True,False,False,False,False,True,False,False,False,False,True,True,True,False,False,True,False,True,True,False,True,True,False,True,False,False,False,False,False,False
https://futurice.com/blog/role-of-service-design-and-user-insights-in-innovation-process,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/innovative-culture-at-the-euw-2015,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,True,False
https://futurice.com/blog/analytics-vs-user-research-why-do-you-need-both,True,False,False,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://futurice.com/blog/five-steps-to-a-great-application,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,False,False,False
https://futurice.com/blog/10-things-that-make-your-scrum-master-cry,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
https://futurice.com/blog/create-customer-value,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False
https://futurice.com/blog/some-things-never-change,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False
https://futurice.com/blog/time-is-the-fire-in-which-we-burn,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/broken-uitableviewcontroller-initializer-in-swift,True,False,False,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://futurice.com/blog/quick-and-dirty-or-in-depth-insights,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
https://futurice.com/blog/futurice-at-polyconf-poznan,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False
